ID, x, y, ux, uy, damage
2590,9.5,-11.5,0,0,0
2591,9.5,-10.5,0,0,0
2592,9.5,-9.5,0,0,0
2593,9.5,-8.5,0,0,0
2632,10.5,-29.5,0,0,0
2633,10.5,-28.5,0,0,0
2634,10.5,-27.5,0,0,0
2635,10.5,-26.5,0,0,0
2636,10.5,-25.5,0,0,0
2637,10.5,-24.5,0,0,0
2638,10.5,-23.5,0,0,0
2639,10.5,-22.5,0,0,0
2640,10.5,-21.5,0,0,0
2641,10.5,-20.5,0,0,0
2642,10.5,-19.5,0,0,0
2643,10.5,-18.5,0,0,0
2644,10.5,-17.5,0,0,0
2645,10.5,-16.5,0,0,0
2646,10.5,-15.5,0,0,0
2647,10.5,-14.5,0,0,0
2648,10.5,-13.5,0,0,0
2649,10.5,-12.5,0,0,0
2650,10.5,-11.5,0,0,0
2651,10.5,-10.5,0,0,0
2692,11.5,-29.5,0,0,0
2693,11.5,-28.5,0,0,0
2694,11.5,-27.5,0,0,0
2695,11.5,-26.5,0,0,0
2696,11.5,-25.5,0,0,0
2697,11.5,-24.5,0,0,0
2698,11.5,-23.5,0,0,0
2699,11.5,-22.5,0,0,0
2700,11.5,-21.5,0,0,0
2701,11.5,-20.5,0,0,0
2702,11.5,-19.5,0,0,0
2703,11.5,-18.5,0,0,0
2704,11.5,-17.5,0,0,0
2705,11.5,-16.5,0,0,0
2706,11.5,-15.5,0,0,0
2707,11.5,-14.5,0,0,0
2708,11.5,-13.5,0,0,0
2709,11.5,-12.5,0,0,0
2763,12.5,-18.5,0,0,0
2764,12.5,-17.5,0,0,0
2765,12.5,-16.5,0,0,0
2766,12.5,-15.5,0,0,0
2767,12.5,-14.5,0,0,0
1766,-4.5,4.5,0,0,0
1767,-4.5,5.5,0,0,0
1768,-4.5,6.5,0,0,0
1769,-4.5,7.5,0,0,0
1770,-4.5,8.5,0,0,0
1771,-4.5,9.5,0,0,0
1825,-3.5,3.5,0,0,0
1826,-3.5,4.5,0,0,0
1827,-3.5,5.5,0,0,0
1828,-3.5,6.5,0,0,0
1829,-3.5,7.5,0,0,0
1830,-3.5,8.5,0,0,0
1831,-3.5,9.5,0,0,0
1832,-3.5,10.5,0,0,0
1884,-2.5,2.5,0,0,0
1885,-2.5,3.5,0,0,0
1886,-2.5,4.5,0,0,0
1887,-2.5,5.5,0,0,0
1888,-2.5,6.5,0,0,0
1889,-2.5,7.5,0,0,0
1890,-2.5,8.5,0,0,0
1891,-2.5,9.5,0,0,0
1892,-2.5,10.5,0,0,0
1943,-1.5,1.5,0,0,0
1944,-1.5,2.5,0,0,0
1945,-1.5,3.5,0,0,0
1946,-1.5,4.5,0,0,0
1947,-1.5,5.5,0,0,0
1948,-1.5,6.5,0,0,0
1949,-1.5,7.5,0,0,0
1950,-1.5,8.5,0,0,0
1951,-1.5,9.5,0,0,0
1952,-1.5,10.5,0,0,0
1953,-1.5,11.5,0,0,0
2002,-0.5,0.5,0,0,0
2003,-0.5,1.5,0,0,0
2004,-0.5,2.5,0,0,0
2005,-0.5,3.5,0,0,0
2006,-0.5,4.5,0,0,0
2007,-0.5,5.5,0,0,0
2008,-0.5,6.5,0,0,0
2009,-0.5,7.5,0,0,0
2010,-0.5,8.5,0,0,0
2011,-0.5,9.5,0,0,0
2012,-0.5,10.5,0,0,0
2013,-0.5,11.5,0,0,0
2060,0.5,-1.5,0,0,0
2061,0.5,-0.5,0,0,0
2062,0.5,0.5,0,0,0
2063,0.5,1.5,0,0,0
2064,0.5,2.5,0,0,0
2065,0.5,3.5,0,0,0
2066,0.5,4.5,0,0,0
2067,0.5,5.5,0,0,0
2068,0.5,6.5,0,0,0
2069,0.5,7.5,0,0,0
2070,0.5,8.5,0,0,0
2071,0.5,9.5,0,0,0
2072,0.5,10.5,0,0,0
2073,0.5,11.5,0,0,0
2074,0.5,12.5,0,0,0
2118,1.5,-3.5,0,0,0
2119,1.5,-2.5,0,0,0
2120,1.5,-1.5,0,0,0
2121,1.5,-0.5,0,0,0
2122,1.5,0.5,0,0,0
2123,1.5,1.5,0,0,0
2124,1.5,2.5,0,0,0
2125,1.5,3.5,0,0,0
2126,1.5,4.5,0,0,0
2127,1.5,5.5,0,0,0
2128,1.5,6.5,0,0,0
2129,1.5,7.5,0,0,0
2130,1.5,8.5,0,0,0
2131,1.5,9.5,0,0,0
2132,1.5,10.5,0,0,0
2133,1.5,11.5,0,0,0
2134,1.5,12.5,0,0,0
2178,2.5,-3.5,0,0,0
2179,2.5,-2.5,0,0,0
2180,2.5,-1.5,0,0,0
2181,2.5,-0.5,0,0,0
2182,2.5,0.5,0,0,0
2183,2.5,1.5,0,0,0
2184,2.5,2.5,0,0,0
2185,2.5,3.5,0,0,0
2186,2.5,4.5,0,0,0
2187,2.5,5.5,0,0,0
2188,2.5,6.5,0,0,0
2189,2.5,7.5,0,0,0
2190,2.5,8.5,0,0,0
2191,2.5,9.5,0,0,0
2192,2.5,10.5,0,0,0
2193,2.5,11.5,0,0,0
2194,2.5,12.5,0,0,0
2195,2.5,13.5,0,0,0
2236,3.5,-5.5,0,0,0
2237,3.5,-4.5,0,0,0
2238,3.5,-3.5,0,0,0
2239,3.5,-2.5,0,0,0
2240,3.5,-1.5,0,0,0
2241,3.5,-0.5,0,0,0
2242,3.5,0.5,0,0,0
2243,3.5,1.5,0,0,0
2244,3.5,2.5,0,0,0
2245,3.5,3.5,0,0,0
2246,3.5,4.5,0,0,0
2247,3.5,5.5,0,0,0
2248,3.5,6.5,0,0,0
2249,3.5,7.5,0,0,0
2250,3.5,8.5,0,0,0
2251,3.5,9.5,0,0,0
2252,3.5,10.5,0,0,0
2253,3.5,11.5,0,0,0
2254,3.5,12.5,0,0,0
2255,3.5,13.5,0,0,0
2296,4.5,-5.5,0,0,0
2297,4.5,-4.5,0,0,0
2298,4.5,-3.5,0,0,0
2299,4.5,-2.5,0,0,0
2300,4.5,-1.5,0,0,0
2301,4.5,-0.5,0,0,0
2302,4.5,0.5,0,0,0
2303,4.5,1.5,0,0,0
2304,4.5,2.5,0,0,0
2305,4.5,3.5,0,0,0
2306,4.5,4.5,0,0,0
2307,4.5,5.5,0,0,0
2308,4.5,6.5,0,0,0
2309,4.5,7.5,0,0,0
2310,4.5,8.5,0,0,0
2311,4.5,9.5,0,0,0
2312,4.5,10.5,0,0,0
2313,4.5,11.5,0,0,0
2314,4.5,12.5,0,0,0
2315,4.5,13.5,0,0,0
2316,4.5,14.5,0,0,0
2356,5.5,-5.5,0,0,0
2357,5.5,-4.5,0,0,0
2358,5.5,-3.5,0,0,0
2359,5.5,-2.5,0,0,0
2360,5.5,-1.5,0,0,0
2361,5.5,-0.5,0,0,0
2362,5.5,0.5,0,0,0
2363,5.5,1.5,0,0,0
2364,5.5,2.5,0,0,0
2365,5.5,3.5,0,0,0
2366,5.5,4.5,0,0,0
2367,5.5,5.5,0,0,0
2368,5.5,6.5,0,0,0
2369,5.5,7.5,0,0,0
2370,5.5,8.5,0,0,0
2371,5.5,9.5,0,0,0
2372,5.5,10.5,0,0,0
2373,5.5,11.5,0,0,0
2374,5.5,12.5,0,0,0
2375,5.5,13.5,0,0,0
2376,5.5,14.5,0,0,0
2416,6.5,-5.5,0,0,0
2417,6.5,-4.5,0,0,0
2418,6.5,-3.5,0,0,0
2419,6.5,-2.5,0,0,0
2420,6.5,-1.5,0,0,0
2421,6.5,-0.5,0,0,0
2422,6.5,0.5,0,0,0
2423,6.5,1.5,0,0,0
2424,6.5,2.5,0,0,0
2425,6.5,3.5,0,0,0
2426,6.5,4.5,0,0,0
2427,6.5,5.5,0,0,0
2428,6.5,6.5,0,0,0
2429,6.5,7.5,0,0,0
2430,6.5,8.5,0,0,0
2431,6.5,9.5,0,0,0
2432,6.5,10.5,0,0,0
2433,6.5,11.5,0,0,0
2434,6.5,12.5,0,0,0
2435,6.5,13.5,0,0,0
2436,6.5,14.5,0,0,0
2476,7.5,-5.5,0,0,0
2477,7.5,-4.5,0,0,0
2478,7.5,-3.5,0,0,0
2479,7.5,-2.5,0,0,0
2480,7.5,-1.5,0,0,0
2481,7.5,-0.5,0,0,0
2482,7.5,0.5,0,0,0
2483,7.5,1.5,0,0,0
2484,7.5,2.5,0,0,0
2485,7.5,3.5,0,0,0
2486,7.5,4.5,0,0,0
2487,7.5,5.5,0,0,0
2488,7.5,6.5,0,0,0
2489,7.5,7.5,0,0,0
2490,7.5,8.5,0,0,0
2491,7.5,9.5,0,0,0
2492,7.5,10.5,0,0,0
2493,7.5,11.5,0,0,0
2494,7.5,12.5,0,0,0
2495,7.5,13.5,0,0,0
2536,8.5,-5.5,0,0,0
2537,8.5,-4.5,0,0,0
2538,8.5,-3.5,0,0,0
2539,8.5,-2.5,0,0,0
2540,8.5,-1.5,0,0,0
2541,8.5,-0.5,0,0,0
2542,8.5,0.5,0,0,0
2543,8.5,1.5,0,0,0
2544,8.5,2.5,0,0,0
2545,8.5,3.5,0,0,0
2546,8.5,4.5,0,0,0
2547,8.5,5.5,0,0,0
2548,8.5,6.5,0,0,0
2549,8.5,7.5,0,0,0
2550,8.5,8.5,0,0,0
2551,8.5,9.5,0,0,0
2552,8.5,10.5,0,0,0
2553,8.5,11.5,0,0,0
2554,8.5,12.5,0,0,0
2555,8.5,13.5,0,0,0
2597,9.5,-4.5,0,0,0
2598,9.5,-3.5,0,0,0
2599,9.5,-2.5,0,0,0
2600,9.5,-1.5,0,0,0
2601,9.5,-0.5,0,0,0
2602,9.5,0.5,0,0,0
2603,9.5,1.5,0,0,0
2604,9.5,2.5,0,0,0
2605,9.5,3.5,0,0,0
2606,9.5,4.5,0,0,0
2607,9.5,5.5,0,0,0
2608,9.5,6.5,0,0,0
2609,9.5,7.5,0,0,0
2610,9.5,8.5,0,0,0
2611,9.5,9.5,0,0,0
2612,9.5,10.5,0,0,0
2613,9.5,11.5,0,0,0
2614,9.5,12.5,0,0,0
2658,10.5,-3.5,0,0,0
2659,10.5,-2.5,0,0,0
2660,10.5,-1.5,0,0,0
2661,10.5,-0.5,0,0,0
2662,10.5,0.5,0,0,0
2663,10.5,1.5,0,0,0
2664,10.5,2.5,0,0,0
2665,10.5,3.5,0,0,0
2666,10.5,4.5,0,0,0
2667,10.5,5.5,0,0,0
2668,10.5,6.5,0,0,0
2669,10.5,7.5,0,0,0
2670,10.5,8.5,0,0,0
2671,10.5,9.5,0,0,0
2672,10.5,10.5,0,0,0
2673,10.5,11.5,0,0,0
2674,10.5,12.5,0,0,0
2718,11.5,-3.5,0,0,0
2719,11.5,-2.5,0,0,0
2720,11.5,-1.5,0,0,0
2721,11.5,-0.5,0,0,0
2722,11.5,0.5,0,0,0
2723,11.5,1.5,0,0,0
2724,11.5,2.5,0,0,0
2725,11.5,3.5,0,0,0
2726,11.5,4.5,0,0,0
2727,11.5,5.5,0,0,0
2728,11.5,6.5,0,0,0
2729,11.5,7.5,0,0,0
2730,11.5,8.5,0,0,0
2731,11.5,9.5,0,0,0
2732,11.5,10.5,0,0,0
2733,11.5,11.5,0,0,0
2779,12.5,-2.5,0,0,0
2780,12.5,-1.5,0,0,0
2781,12.5,-0.5,0,0,0
2782,12.5,0.5,0,0,0
2783,12.5,1.5,0,0,0
2784,12.5,2.5,0,0,0
2785,12.5,3.5,0,0,0
2786,12.5,4.5,0,0,0
2787,12.5,5.5,0,0,0
2788,12.5,6.5,0,0,0
2789,12.5,7.5,0,0,0
2790,12.5,8.5,0,0,0
2791,12.5,9.5,0,0,0
2792,12.5,10.5,0,0,0
2793,12.5,11.5,0,0,0
2839,13.5,-2.5,0,0,0
2840,13.5,-1.5,0,0,0
2841,13.5,-0.5,0,0,0
2842,13.5,0.5,0,0,0
2843,13.5,1.5,0,0,0
2844,13.5,2.5,0,0,0
2845,13.5,3.5,0,0,0
2846,13.5,4.5,0,0,0
2847,13.5,5.5,0,0,0
2848,13.5,6.5,0,0,0
2849,13.5,7.5,0,0,0
2850,13.5,8.5,0,0,0
2851,13.5,9.5,0,0,0
2852,13.5,10.5,0,0,0
2900,14.5,-1.5,0,0,0
2901,14.5,-0.5,0,0,0
2902,14.5,0.5,0,0,0
2903,14.5,1.5,0,0,0
2904,14.5,2.5,0,0,0
2905,14.5,3.5,0,0,0
2906,14.5,4.5,0,0,0
2907,14.5,5.5,0,0,0
2908,14.5,6.5,0,0,0
2909,14.5,7.5,0,0,0
2910,14.5,8.5,0,0,0
2911,14.5,9.5,0,0,0
2912,14.5,10.5,0,0,0
2960,15.5,-1.5,0,0,0
2961,15.5,-0.5,0,0,0
2962,15.5,0.5,0,0,0
2963,15.5,1.5,0,0,0
2964,15.5,2.5,0,0,0
2965,15.5,3.5,0,0,0
2966,15.5,4.5,0,0,0
2967,15.5,5.5,0,0,0
2968,15.5,6.5,0,0,0
2969,15.5,7.5,0,0,0
2970,15.5,8.5,0,0,0
2971,15.5,9.5,0,0,0
3021,16.5,-0.5,0,0,0
3022,16.5,0.5,0,0,0
3023,16.5,1.5,0,0,0
3024,16.5,2.5,0,0,0
3025,16.5,3.5,0,0,0
3026,16.5,4.5,0,0,0
3027,16.5,5.5,0,0,0
3028,16.5,6.5,0,0,0
3029,16.5,7.5,0,0,0
3030,16.5,8.5,0,0,0
3081,17.5,-0.5,0,0,0
3082,17.5,0.5,0,0,0
3083,17.5,1.5,0,0,0
3084,17.5,2.5,0,0,0
3085,17.5,3.5,0,0,0
3086,17.5,4.5,0,0,0
3087,17.5,5.5,0,0,0
3088,17.5,6.5,0,0,0
3089,17.5,7.5,0,0,0
3091,17.5,9.5,0,0,0
3140,18.5,2.5,0,0,0
3141,18.5,3.5,0,0,0
3142,18.5,4.5,0,0,0
3143,18.5,5.5,0,0,0
2437,6.5,15.5,0,0,0
2438,6.5,16.5,0,0,0
2439,6.5,17.5,0,0,0
2440,6.5,18.5,0,0,0
2441,6.5,19.5,0,0,0
2442,6.5,20.5,0,0,0
2443,6.5,21.5,0,0,0
2444,6.5,22.5,0,0,0
2445,6.5,23.5,0,0,0
2446,6.5,24.5,0,0,0
2447,6.5,25.5,0,0,0
2448,6.5,26.5,0,0,0
2449,6.5,27.5,0,0,0
2450,6.5,28.5,0,0,0
2451,6.5,29.5,0,5e-09,0
2496,7.5,14.5,0,0,0
2497,7.5,15.5,0,0,0
2498,7.5,16.5,0,0,0
2499,7.5,17.5,0,0,0
2500,7.5,18.5,0,0,0
2501,7.5,19.5,0,0,0
2502,7.5,20.5,0,0,0
2503,7.5,21.5,0,0,0
2504,7.5,22.5,0,0,0
2505,7.5,23.5,0,0,0
2506,7.5,24.5,0,0,0
2507,7.5,25.5,0,0,0
2508,7.5,26.5,0,0,0
2509,7.5,27.5,0,0,0
2510,7.5,28.5,0,0,0
2511,7.5,29.5,0,5e-09,0
2556,8.5,14.5,0,0,0
2557,8.5,15.5,0,0,0
2558,8.5,16.5,0,0,0
2559,8.5,17.5,0,0,0
2560,8.5,18.5,0,0,0
2561,8.5,19.5,0,0,0
2562,8.5,20.5,0,0,0
2563,8.5,21.5,0,0,0
2564,8.5,22.5,0,0,0
2565,8.5,23.5,0,0,0
2566,8.5,24.5,0,0,0
2567,8.5,25.5,0,0,0
2568,8.5,26.5,0,0,0
2569,8.5,27.5,0,0,0
2570,8.5,28.5,0,0,0
2571,8.5,29.5,0,5e-09,0
2615,9.5,13.5,0,0,0
2616,9.5,14.5,0,0,0
2617,9.5,15.5,0,0,0
2618,9.5,16.5,0,0,0
2619,9.5,17.5,0,0,0
2620,9.5,18.5,0,0,0
2621,9.5,19.5,0,0,0
2622,9.5,20.5,0,0,0
2623,9.5,21.5,0,0,0
2624,9.5,22.5,0,0,0
2625,9.5,23.5,0,0,0
2626,9.5,24.5,0,0,0
2627,9.5,25.5,0,0,0
2628,9.5,26.5,0,0,0
2629,9.5,27.5,0,0,0
2630,9.5,28.5,0,0,0
2631,9.5,29.5,0,5e-09,0
2675,10.5,13.5,0,0,0
2676,10.5,14.5,0,0,0
2677,10.5,15.5,0,0,0
2678,10.5,16.5,0,0,0
2679,10.5,17.5,0,0,0
2680,10.5,18.5,0,0,0
2681,10.5,19.5,0,0,0
2682,10.5,20.5,0,0,0
2683,10.5,21.5,0,0,0
2684,10.5,22.5,0,0,0
2685,10.5,23.5,0,0,0
2686,10.5,24.5,0,0,0
2687,10.5,25.5,0,0,0
2688,10.5,26.5,0,0,0
2689,10.5,27.5,0,0,0
2690,10.5,28.5,0,0,0
2691,10.5,29.5,0,5e-09,0
2734,11.5,12.5,0,0,0
2735,11.5,13.5,0,0,0
2736,11.5,14.5,0,0,0
2737,11.5,15.5,0,0,0
2738,11.5,16.5,0,0,0
2739,11.5,17.5,0,0,0
2740,11.5,18.5,0,0,0
2741,11.5,19.5,0,0,0
2742,11.5,20.5,0,0,0
2743,11.5,21.5,0,0,0
2744,11.5,22.5,0,0,0
2745,11.5,23.5,0,0,0
2746,11.5,24.5,0,0,0
2747,11.5,25.5,0,0,0
2748,11.5,26.5,0,0,0
2749,11.5,27.5,0,0,0
2750,11.5,28.5,0,0,0
2751,11.5,29.5,0,5e-09,0
2794,12.5,12.5,0,0,0
2795,12.5,13.5,0,0,0
2796,12.5,14.5,0,0,0
2797,12.5,15.5,0,0,0
2798,12.5,16.5,0,0,0
2799,12.5,17.5,0,0,0
2800,12.5,18.5,0,0,0
2801,12.5,19.5,0,0,0
2802,12.5,20.5,0,0,0
2803,12.5,21.5,0,0,0
2804,12.5,22.5,0,0,0
2805,12.5,23.5,0,0,0
2806,12.5,24.5,0,0,0
2807,12.5,25.5,0,0,0
2808,12.5,26.5,0,0,0
2809,12.5,27.5,0,0,0
2810,12.5,28.5,0,0,0
2811,12.5,29.5,0,5e-09,0
2853,13.5,11.5,0,0,0
2854,13.5,12.5,0,0,0
2855,13.5,13.5,0,0,0
2856,13.5,14.5,0,0,0
2857,13.5,15.5,0,0,0
2858,13.5,16.5,0,0,0
2859,13.5,17.5,0,0,0
2860,13.5,18.5,0,0,0
2861,13.5,19.5,0,0,0
2862,13.5,20.5,0,0,0
2863,13.5,21.5,0,0,0
2864,13.5,22.5,0,0,0
2865,13.5,23.5,0,0,0
2866,13.5,24.5,0,0,0
2867,13.5,25.5,0,0,0
2868,13.5,26.5,0,0,0
2869,13.5,27.5,0,0,0
2870,13.5,28.5,0,0,0
2871,13.5,29.5,0,5e-09,0
2913,14.5,11.5,0,0,0
2914,14.5,12.5,0,0,0
2915,14.5,13.5,0,0,0
2916,14.5,14.5,0,0,0
2917,14.5,15.5,0,0,0
2918,14.5,16.5,0,0,0
2919,14.5,17.5,0,0,0
2920,14.5,18.5,0,0,0
2921,14.5,19.5,0,0,0
2922,14.5,20.5,0,0,0
2923,14.5,21.5,0,0,0
2924,14.5,22.5,0,0,0
2925,14.5,23.5,0,0,0
2926,14.5,24.5,0,0,0
2927,14.5,25.5,0,0,0
2928,14.5,26.5,0,0,0
2929,14.5,27.5,0,0,0
2930,14.5,28.5,0,0,0
2931,14.5,29.5,0,5e-09,0
2972,15.5,10.5,0,0,0
2973,15.5,11.5,0,0,0
2974,15.5,12.5,0,0,0
2975,15.5,13.5,0,0,0
2976,15.5,14.5,0,0,0
2977,15.5,15.5,0,0,0
2978,15.5,16.5,0,0,0
2979,15.5,17.5,0,0,0
2980,15.5,18.5,0,0,0
2981,15.5,19.5,0,0,0
2982,15.5,20.5,0,0,0
2983,15.5,21.5,0,0,0
2984,15.5,22.5,0,0,0
2985,15.5,23.5,0,0,0
2986,15.5,24.5,0,0,0
2987,15.5,25.5,0,0,0
2988,15.5,26.5,0,0,0
2989,15.5,27.5,0,0,0
2990,15.5,28.5,0,0,0
2991,15.5,29.5,0,5e-09,0
3031,16.5,9.5,0,0,0
3032,16.5,10.5,0,0,0
3033,16.5,11.5,0,0,0
3034,16.5,12.5,0,0,0
3035,16.5,13.5,0,0,0
3036,16.5,14.5,0,0,0
3037,16.5,15.5,0,0,0
3038,16.5,16.5,0,0,0
3039,16.5,17.5,0,0,0
3040,16.5,18.5,0,0,0
3041,16.5,19.5,0,0,0
3042,16.5,20.5,0,0,0
3043,16.5,21.5,0,0,0
3044,16.5,22.5,0,0,0
3045,16.5,23.5,0,0,0
3046,16.5,24.5,0,0,0
3047,16.5,25.5,0,0,0
3048,16.5,26.5,0,0,0
3049,16.5,27.5,0,0,0
3050,16.5,28.5,0,0,0
3051,16.5,29.5,0,5e-09,0
3092,17.5,10.5,0,0,0
3093,17.5,11.5,0,0,0
3094,17.5,12.5,0,0,0
3095,17.5,13.5,0,0,0
3096,17.5,14.5,0,0,0
3097,17.5,15.5,0,0,0
3098,17.5,16.5,0,0,0
3099,17.5,17.5,0,0,0
3100,17.5,18.5,0,0,0
3101,17.5,19.5,0,0,0
3102,17.5,20.5,0,0,0
3103,17.5,21.5,0,0,0
3104,17.5,22.5,0,0,0
3105,17.5,23.5,0,0,0
3106,17.5,24.5,0,0,0
3107,17.5,25.5,0,0,0
3108,17.5,26.5,0,0,0
3109,17.5,27.5,0,0,0
3110,17.5,28.5,0,0,0
3111,17.5,29.5,0,5e-09,0
3148,18.5,10.5,0,0,0
3149,18.5,11.5,0,0,0
3150,18.5,12.5,0,0,0
3151,18.5,13.5,0,0,0
3152,18.5,14.5,0,0,0
3153,18.5,15.5,0,0,0
3154,18.5,16.5,0,0,0
3155,18.5,17.5,0,0,0
3156,18.5,18.5,0,0,0
3157,18.5,19.5,0,0,0
3158,18.5,20.5,0,0,0
3159,18.5,21.5,0,0,0
3160,18.5,22.5,0,0,0
3161,18.5,23.5,0,0,0
3162,18.5,24.5,0,0,0
3163,18.5,25.5,0,0,0
3164,18.5,26.5,0,0,0
3165,18.5,27.5,0,0,0
3166,18.5,28.5,0,0,0
3167,18.5,29.5,0,5e-09,0
3206,19.5,12.5,0,0,0
3207,19.5,13.5,0,0,0
3208,19.5,14.5,0,0,0
3209,19.5,15.5,0,0,0
3210,19.5,16.5,0,0,0
3211,19.5,17.5,0,0,0
3212,19.5,18.5,0,0,0
3213,19.5,19.5,0,0,0
3214,19.5,20.5,0,0,0
3215,19.5,21.5,0,0,0
3216,19.5,22.5,0,0,0
3217,19.5,23.5,0,0,0
3218,19.5,24.5,0,0,0
3219,19.5,25.5,0,0,0
3220,19.5,26.5,0,0,0
3221,19.5,27.5,0,0,0
3222,19.5,28.5,0,0,0
3223,19.5,29.5,0,5e-09,0
3263,20.5,13.5,0,0,0
3264,20.5,14.5,0,0,0
3265,20.5,15.5,0,0,0
3266,20.5,16.5,0,0,0
3267,20.5,17.5,0,0,0
3268,20.5,18.5,0,0,0
3269,20.5,19.5,0,0,0
3270,20.5,20.5,0,0,0
3271,20.5,21.5,0,0,0
3272,20.5,22.5,0,0,0
3273,20.5,23.5,0,0,0
3274,20.5,24.5,0,0,0
3275,20.5,25.5,0,0,0
3276,20.5,26.5,0,0,0
3277,20.5,27.5,0,0,0
3278,20.5,28.5,0,0,0
3279,20.5,29.5,0,5e-09,0
3320,21.5,14.5,0,0,0
3321,21.5,15.5,0,0,0
3322,21.5,16.5,0,0,0
3323,21.5,17.5,0,0,0
3324,21.5,18.5,0,0,0
3325,21.5,19.5,0,0,0
3326,21.5,20.5,0,0,0
3327,21.5,21.5,0,0,0
3328,21.5,22.5,0,0,0
3329,21.5,23.5,0,0,0
3330,21.5,24.5,0,0,0
3331,21.5,25.5,0,0,0
3332,21.5,26.5,0,0,0
3333,21.5,27.5,0,0,0
3334,21.5,28.5,0,0,0
3335,21.5,29.5,0,5e-09,0
3378,22.5,16.5,0,0,0
3379,22.5,17.5,0,0,0
3380,22.5,18.5,0,0,0
3381,22.5,19.5,0,0,0
3382,22.5,20.5,0,0,0
3383,22.5,21.5,0,0,0
3384,22.5,22.5,0,0,0
3385,22.5,23.5,0,0,0
3386,22.5,24.5,0,0,0
3387,22.5,25.5,0,0,0
3388,22.5,26.5,0,0,0
3389,22.5,27.5,0,0,0
3390,22.5,28.5,0,0,0
3391,22.5,29.5,0,5e-09,0
3435,23.5,17.5,0,0,0
3436,23.5,18.5,0,0,0
3437,23.5,19.5,0,0,0
3438,23.5,20.5,0,0,0
3439,23.5,21.5,0,0,0
3440,23.5,22.5,0,0,0
3441,23.5,23.5,0,0,0
3442,23.5,24.5,0,0,0
3443,23.5,25.5,0,0,0
3444,23.5,26.5,0,0,0
3445,23.5,27.5,0,0,0
3446,23.5,28.5,0,0,0
3447,23.5,29.5,0,5e-09,0
3493,24.5,19.5,0,0,0
3494,24.5,20.5,0,0,0
3495,24.5,21.5,0,0,0
3496,24.5,22.5,0,0,0
3497,24.5,23.5,0,0,0
3498,24.5,24.5,0,0,0
3499,24.5,25.5,0,0,0
3500,24.5,26.5,0,0,0
3501,24.5,27.5,0,0,0
3502,24.5,28.5,0,0,0
3503,24.5,29.5,0,5e-09,0
3551,25.5,21.5,0,0,0
3552,25.5,22.5,0,0,0
3553,25.5,23.5,0,0,0
3554,25.5,24.5,0,0,0
3555,25.5,25.5,0,0,0
3556,25.5,26.5,0,0,0
3557,25.5,27.5,0,0,0
3558,25.5,28.5,0,0,0
3559,25.5,29.5,0,5e-09,0
3610,26.5,24.5,0,0,0
3611,26.5,25.5,0,0,0
3612,26.5,26.5,0,0,0
3613,26.5,27.5,0,0,0
3614,26.5,28.5,0,0,0
3615,26.5,29.5,0,5e-09,0
3671,27.5,29.5,0,5e-09,0
2594,9.5,-7.5,0,0,0
2595,9.5,-6.5,0,0,0
2596,9.5,-5.5,0,0,0
2652,10.5,-9.5,0,0,0
2653,10.5,-8.5,0,0,0
2654,10.5,-7.5,0,0,0
2655,10.5,-6.5,0,0,0
2656,10.5,-5.5,0,0,0
2657,10.5,-4.5,0,0,0
2710,11.5,-11.5,0,0,0
2711,11.5,-10.5,0,0,0
2712,11.5,-9.5,0,0,0
2713,11.5,-8.5,0,0,0
2714,11.5,-7.5,0,0,0
2715,11.5,-6.5,0,0,0
2716,11.5,-5.5,0,0,0
2717,11.5,-4.5,0,0,0
2768,12.5,-13.5,0,0,0
2769,12.5,-12.5,0,0,0
2770,12.5,-11.5,0,0,0
2771,12.5,-10.5,0,0,0
2772,12.5,-9.5,0,0,0
2773,12.5,-8.5,0,0,0
2774,12.5,-7.5,0,0,0
2775,12.5,-6.5,0,0,0
2776,12.5,-5.5,0,0,0
2777,12.5,-4.5,0,0,0
2778,12.5,-3.5,0,0,0
2826,13.5,-15.5,0,0,0
2827,13.5,-14.5,0,0,0
2828,13.5,-13.5,0,0,0
2829,13.5,-12.5,0,0,0
2830,13.5,-11.5,0,0,0
2831,13.5,-10.5,0,0,0
2832,13.5,-9.5,0,0,0
2833,13.5,-8.5,0,0,0
2834,13.5,-7.5,0,0,0
2835,13.5,-6.5,0,0,0
2836,13.5,-5.5,0,0,0
2837,13.5,-4.5,0,0,0
2838,13.5,-3.5,0,0,0
2886,14.5,-15.5,0,0,0
2887,14.5,-14.5,0,0,0
2888,14.5,-13.5,0,0,0
2889,14.5,-12.5,0,0,0
2890,14.5,-11.5,0,0,0
2891,14.5,-10.5,0,0,0
2892,14.5,-9.5,0,0,0
2893,14.5,-8.5,0,0,0
2894,14.5,-7.5,0,0,0
2895,14.5,-6.5,0,0,0
2896,14.5,-5.5,0,0,0
2897,14.5,-4.5,0,0,0
2898,14.5,-3.5,0,0,0
2899,14.5,-2.5,0,0,0
2946,15.5,-15.5,0,0,0
2947,15.5,-14.5,0,0,0
2948,15.5,-13.5,0,0,0
2949,15.5,-12.5,0,0,0
2950,15.5,-11.5,0,0,0
2951,15.5,-10.5,0,0,0
2952,15.5,-9.5,0,0,0
2953,15.5,-8.5,0,0,0
2954,15.5,-7.5,0,0,0
2955,15.5,-6.5,0,0,0
2956,15.5,-5.5,0,0,0
2957,15.5,-4.5,0,0,0
2958,15.5,-3.5,0,0,0
2959,15.5,-2.5,0,0,0
